Company,TypeName,Ram,Weight,Touchscreen,Ips,ppi,Cpu_name,HDD,SSD,Hybrid,Flash_Storage,Gpu_brand,os,Price
Acer,2 in 1 Convertible,4,2.77,0,1,137.68,AMD Processor,32.0,0.0,0.0,0.0,Intel,Windows,43936.23
Microsoft,Netbook,4,1.07,0,0,163.18,Other Intel Processor,0.0,512.0,0.0,0.0,AMD,Windows,99866.42
Toshiba,2 in 1 Convertible,8,2.09,0,1,379.81,AMD Processor,0.0,128.0,0.0,0.0,Intel,Windows,94521.79
Dell,Notebook,16,1.35,0,1,129.58,Intel Core i3,0.0,256.0,0.0,0.0,Intel,Windows,101974.87
Dell,Ultrabook,16,1.31,0,0,163.18,AMD Processor,0.0,0.0,0.0,32.0,Intel,Windows,83406.07
Dell,Ultrabook,16,1.54,0,0,111.94,AMD Processor,500.0,0.0,0.0,0.0,Intel,Windows,75890.69
HP,Ultrabook,4,1.39,0,0,119.72,AMD Processor,0.0,512.0,0.0,0.0,Intel,Windows,92030.34
MSI,Notebook,16,1.39,1,1,260.39,Other Intel Processor,0.0,256.0,0.0,0.0,Nvidia,Windows,146415.93
Lenovo,Notebook,4,1.92,0,0,111.94,AMD Processor,0.0,512.0,0.0,0.0,Intel,Windows,76388.32
Lenovo,Ultrabook,8,1.29,0,0,141.21,AMD Processor,0.0,128.0,0.0,0.0,Nvidia,Windows,97712.08
Acer,2 in 1 Convertible,4,2.42,1,1,157.35,Other Intel Processor,500.0,0.0,0.0,0.0,Intel,Windows,53436.22
MSI,Notebook,12,1.57,0,1,156.23,Other Intel Processor,1000.0,128.0,0.0,0.0,Nvidia,Others/No OS/Linux,112969.69
Chuwi,Gaming,24,4.39,1,0,179.1,AMD Processor,0.0,512.0,0.0,0.0,Nvidia,Windows,175930.67
Dell,Notebook,8,2.28,0,0,146.86,Other Intel Processor,500.0,0.0,0.0,0.0,AMD,Mac,68626.64
Huawei,Ultrabook,12,1.2,0,0,111.14,Other Intel Processor,2000.0,0.0,0.0,0.0,Nvidia,Windows,83656.01
Acer,Gaming,32,2.8,0,0,218.11,AMD Processor,1000.0,0.0,0.0,0.0,Nvidia,Windows,145782.14
HP,Ultrabook,8,1.5,0,0,169.45,AMD Processor,0.0,1000.0,0.0,0.0,Nvidia,Windows,170447.72
Fujitsu,Ultrabook,16,1.37,0,0,135.09,AMD Processor,0.0,128.0,0.0,0.0,Intel,Windows,84235.19
Asus,Ultrabook,16,1.27,0,0,85.17,AMD Processor,1000.0,128.0,0.0,0.0,Intel,Mac,81588.27
HP,Gaming,6,4.01,1,1,165.63,Other Processor,500.0,0.0,0.0,0.0,Intel,Windows,64659.72
HP,Ultrabook,2,1.5,0,0,156.23,Intel Core i5,1000.0,128.0,0.0,0.0,Intel,Windows,67969.21
Acer,Gaming,8,2.64,0,1,119.72,AMD Processor,500.0,0.0,0.0,0.0,Intel,Windows,58120.4
Dell,Notebook,32,1.6,0,1,217.57,Other Intel Processor,1000.0,512.0,0.0,0.0,AMD,Windows,180425.06
Toshiba,2 in 1 Convertible,8,1.47,0,0,163.18,Other Intel Processor,0.0,256.0,0.0,0.0,Nvidia,Windows,102028.26
Asus,Notebook,6,2.72,0,0,92.18,Other Intel Processor,2000.0,128.0,0.0,0.0,Intel,Others/No OS/Linux,61871.09
Lenovo,Ultrabook,8,1.1,0,0,141.21,AMD Processor,1000.0,512.0,0.0,0.0,Nvidia,Windows,126573.05
Microsoft,2 in 1 Convertible,16,1.91,0,0,158.48,Other Intel Processor,0.0,256.0,0.0,0.0,AMD,Windows,106301.1
Apple,Gaming,32,2.7,0,0,122.38,AMD Processor,500.0,0.0,0.0,0.0,Intel,Windows,118396.16
MSI,Notebook,16,1.74,0,0,183.58,Other Intel Processor,0.0,0.0,0.0,32.0,Nvidia,Windows,104644.43
Apple,Workstation,4,2.7,0,1,254.67,AMD Processor,0.0,256.0,0.0,0.0,Nvidia,Windows,103082.09
Asus,Ultrabook,12,1.43,0,0,194.95,AMD Processor,0.0,128.0,0.0,0.0,Intel,Windows,78409.15
Dell,Notebook,16,2.24,1,0,119.72,Intel Core i3,500.0,0.0,0.0,0.0,Intel,Windows,73232.7
Asus,Notebook,32,1.49,0,0,138.68,Other Intel Processor,0.0,1000.0,0.0,0.0,Intel,Others/No OS/Linux,193789.55
HP,Notebook,8,1.7,0,0,111.94,AMD Processor,0.0,256.0,0.0,0.0,AMD,Windows,88381.42
Samsung,Notebook,8,1.6,0,0,106.11,Intel Core i5,1000.0,512.0,0.0,0.0,Nvidia,Others/No OS/Linux,125067.72
HP,Ultrabook,16,1.44,0,0,218.11,Other Intel Processor,1000.0,0.0,0.0,0.0,Nvidia,Windows,112675.58
Acer,Ultrabook,8,1.53,1,1,129.58,Other Intel Processor,0.0,128.0,0.0,0.0,Intel,Windows,69976.15
Samsung,Notebook,8,1.23,0,0,127.34,AMD Processor,1000.0,256.0,0.0,0.0,Intel,Others/No OS/Linux,75229.25
Lenovo,Workstation,16,3.47,1,0,157.35,AMD Processor,0.0,0.0,0.0,64.0,Nvidia,Others/No OS/Linux,97861.79
LG,Notebook,16,1.9,0,0,143.05,AMD Processor,1000.0,256.0,0.0,0.0,Intel,Windows,96643.31
Acer,Netbook,16,1.48,0,0,156.23,Intel Core i5,0.0,512.0,0.0,0.0,Intel,Mac,127259.07
Dell,Netbook,32,1.57,0,0,106.11,Other Intel Processor,500.0,0.0,0.0,0.0,Nvidia,Others/No OS/Linux,139864.64
Lenovo,Notebook,32,1.94,0,1,193.52,Other Intel Processor,0.0,0.0,0.0,32.0,Intel,Windows,126398.8
LG,Notebook,8,2.73,0,0,135.98,Intel Core i5,1000.0,0.0,0.0,0.0,AMD,Windows,69595.64
Lenovo,Notebook,8,2.43,0,0,116.08,AMD Processor,0.0,256.0,0.0,0.0,Nvidia,Windows,102400.59
Acer,Ultrabook,8,0.92,0,1,165.63,Other Processor,0.0,128.0,0.0,0.0,Intel,Mac,74247.12
Microsoft,2 in 1 Convertible,2,1.7,0,0,156.23,Other Intel Processor,1000.0,128.0,0.0,0.0,Nvidia,Windows,80279.57
Asus,Gaming,8,2.86,0,0,111.14,AMD Processor,0.0,256.0,0.0,0.0,AMD,Windows,80910.89
Asus,Notebook,64,1.79,1,1,137.68,AMD Processor,0.0,256.0,0.0,0.0,Nvidia,Windows,246622.81
Huawei,Notebook,4,1.38,0,0,117.83,Other Intel Processor,500.0,0.0,0.0,0.0,Intel,Windows,44848.61
Dell,2 in 1 Convertible,4,1.55,0,0,183.58,Other Intel Processor,0.0,128.0,0.0,0.0,Intel,Windows,63097.54
Asus,Gaming,16,2.31,0,0,127.41,Other Intel Processor,1000.0,0.0,0.0,0.0,Intel,Windows,66244.72
Acer,Notebook,4,2.75,0,0,183.58,AMD Processor,500.0,0.0,0.0,0.0,Intel,Others/No OS/Linux,47585.8
Lenovo,Gaming,16,2.46,0,0,116.08,Intel Core i5,0.0,0.0,1000.0,0.0,Nvidia,Mac,105194.87
MSI,Notebook,32,1.27,0,0,97.94,AMD Processor,0.0,256.0,0.0,0.0,Nvidia,Windows,157243.65
HP,Notebook,4,1.31,1,0,176.23,Other Processor,0.0,256.0,0.0,0.0,Intel,Others/No OS/Linux,81284.16
Lenovo,Gaming,8,3.24,1,1,143.05,Other Intel Processor,0.0,1000.0,0.0,0.0,AMD,Mac,149067.3
Dell,Gaming,16,2.03,0,0,100.45,Intel Core i7,0.0,512.0,0.0,0.0,Intel,Mac,128494.19
Acer,Ultrabook,64,1.44,0,0,138.68,Other Intel Processor,0.0,128.0,0.0,0.0,AMD,Others/No OS/Linux,212878.93
Dell,Notebook,4,1.81,0,0,119.72,AMD Processor,500.0,0.0,0.0,0.0,AMD,Others/No OS/Linux,49548.76
Lenovo,2 in 1 Convertible,8,1.85,0,0,179.1,Intel Core i5,0.0,512.0,0.0,0.0,Nvidia,Mac,133866.07
HP,Notebook,4,2.59,0,1,253.21,Intel Core i7,1000.0,0.0,0.0,0.0,Intel,Windows,87649.21
Lenovo,Notebook,4,2.1,0,0,92.18,Intel Core i7,1000.0,256.0,0.0,0.0,Nvidia,Windows,101172.42
HP,Notebook,4,1.6,1,1,119.72,AMD Processor,1000.0,0.0,0.0,0.0,Nvidia,Windows,80905.47
Apple,Notebook,6,2.75,0,0,135.09,Intel Core i7,32.0,0.0,0.0,0.0,Intel,Windows,60015.29
Dell,Notebook,16,1.51,1,0,158.48,AMD Processor,1000.0,128.0,0.0,0.0,Intel,Windows,91940.91
Lenovo,Netbook,16,1.13,0,0,130.62,AMD Processor,500.0,0.0,0.0,0.0,Intel,Windows,73896.95
MSI,Workstation,12,4.24,0,0,92.18,Intel Core i5,0.0,256.0,0.0,0.0,Intel,Windows,95675.9
Lenovo,Notebook,32,1.77,0,0,98.16,AMD Processor,0.0,256.0,0.0,0.0,Nvidia,Windows,154115.19
Dell,Ultrabook,8,1.18,0,0,111.94,Other Processor,1000.0,0.0,0.0,0.0,Intel,Windows,43246.58
Lenovo,Ultrabook,8,1.25,0,0,90.58,Other Intel Processor,1000.0,128.0,0.0,0.0,AMD,Windows,61865.16
HP,Ultrabook,8,1.33,0,0,127.34,AMD Processor,0.0,256.0,0.0,0.0,Intel,Others/No OS/Linux,74600.95
Acer,Notebook,4,1.28,0,1,177.58,AMD Processor,0.0,256.0,0.0,0.0,Intel,Windows,77578.45
Apple,Gaming,8,2.25,0,0,97.94,Intel Core i3,1000.0,0.0,0.0,0.0,Nvidia,Windows,78380.08
HP,Notebook,6,1.72,1,1,137.68,Other Intel Processor,1000.0,128.0,0.0,0.0,Nvidia,Windows,96879.45
Asus,Workstation,16,3.3,0,0,183.58,Other Intel Processor,0.0,512.0,0.0,0.0,AMD,Windows,135500.9
HP,Workstation,4,2.94,0,0,111.94,Intel Core i7,0.0,128.0,0.0,0.0,AMD,Windows,78034.84
Apple,Notebook,32,1.78,0,1,137.68,Other Intel Processor,0.0,128.0,0.0,0.0,Nvidia,Windows,158456.15
Lenovo,2 in 1 Convertible,4,1.95,0,0,100.45,Other Intel Processor,500.0,0.0,0.0,0.0,Nvidia,Windows,57943.93
Apple,Notebook,8,1.68,0,0,149.25,Other Processor,0.0,0.0,0.0,64.0,Nvidia,Windows,76705.26
Lenovo,Notebook,4,2.13,1,0,218.11,AMD Processor,0.0,1000.0,0.0,0.0,Nvidia,Windows,155007.99
Apple,Notebook,16,2.7,0,0,165.63,Other Intel Processor,1000.0,256.0,0.0,0.0,Intel,Windows,98281.37
Dell,Ultrabook,16,0.9,0,1,298.9,Intel Core i7,0.0,128.0,0.0,0.0,Intel,Windows,128976.69
MSI,Notebook,8,2.67,1,0,169.45,AMD Processor,0.0,0.0,0.0,32.0,AMD,Others/No OS/Linux,73234.51
Asus,Workstation,8,3.66,0,0,165.63,AMD Processor,0.0,128.0,0.0,0.0,Intel,Mac,66765.02
Dell,2 in 1 Convertible,8,1.74,0,0,137.68,Other Intel Processor,1000.0,0.0,0.0,0.0,Nvidia,Windows,77143.83
Acer,Notebook,8,1.81,1,1,239.94,Intel Core i7,500.0,0.0,0.0,0.0,Nvidia,Others/No OS/Linux,121031.6
MSI,Gaming,8,3.93,0,0,176.23,Other Intel Processor,500.0,0.0,0.0,0.0,Nvidia,Windows,75730.37
Lenovo,Ultrabook,4,1.39,0,1,119.72,AMD Processor,0.0,512.0,0.0,0.0,Nvidia,Windows,119752.54
Xiaomi,Ultrabook,8,1.42,1,0,218.11,Intel Core i5,1000.0,128.0,0.0,0.0,AMD,Others/No OS/Linux,100475.07
Lenovo,Gaming,2,4.33,0,0,104.47,Other Intel Processor,1000.0,0.0,0.0,0.0,Intel,Mac,32761.97
Vaio,Notebook,2,1.97,0,0,158.25,Other Intel Processor,1000.0,128.0,0.0,0.0,Nvidia,Mac,87204.7
Toshiba,Notebook,4,2.06,0,0,129.58,Intel Core i3,1000.0,128.0,0.0,0.0,Nvidia,Others/No OS/Linux,74518.37
Lenovo,Ultrabook,8,1.59,0,1,146.86,Other Intel Processor,0.0,512.0,0.0,0.0,Intel,Windows,95365.26
Microsoft,Gaming,8,4.23,0,0,116.08,Intel Core i3,0.0,256.0,0.0,0.0,Intel,Others/No OS/Linux,64698.5
Microsoft,Netbook,4,1.31,0,0,90.58,Other Processor,1000.0,0.0,0.0,0.0,Intel,Windows,41220.24
Apple,Notebook,4,2.28,0,0,120.55,Other Intel Processor,1000.0,0.0,0.0,0.0,Nvidia,Others/No OS/Linux,71344.16
Lenovo,Notebook,8,2.03,1,0,176.23,AMD Processor,0.0,512.0,0.0,0.0,Intel,Windows,108775.98
Lenovo,Ultrabook,8,1.5,0,0,127.41,Other Intel Processor,0.0,0.0,0.0,64.0,Nvidia,Windows,91649.18
Asus,Notebook,24,2.19,0,0,90.58,AMD Processor,0.0,128.0,0.0,0.0,AMD,Windows,97672.44
HP,Notebook,8,1.66,0,1,157.35,Other Intel Processor,500.0,0.0,0.0,0.0,Nvidia,Windows,90265.68
Lenovo,Ultrabook,8,1.04,0,0,143.05,Other Intel Processor,0.0,128.0,0.0,0.0,AMD,Windows,73580.35
HP,Notebook,8,2.43,0,0,130.2,AMD Processor,32.0,0.0,0.0,0.0,Nvidia,Windows,75325.92
Dell,2 in 1 Convertible,16,1.77,0,0,135.85,Intel Core i7,0.0,128.0,0.0,0.0,Intel,Others/No OS/Linux,101673.14
Asus,Notebook,6,1.9,0,1,143.05,Intel Core i3,1000.0,0.0,0.0,0.0,Intel,Windows,51722.15
HP,2 in 1 Convertible,8,2.76,0,0,120.55,Other Intel Processor,1000.0,128.0,0.0,0.0,Nvidia,Windows,97368.62
HP,Workstation,8,3.92,0,0,120.55,Intel Core i3,1000.0,128.0,0.0,0.0,AMD,Windows,76997.49
Lenovo,Gaming,8,2.6,0,0,163.18,Other Intel Processor,1000.0,128.0,0.0,0.0,Intel,Windows,69337.58
HP,Notebook,4,1.43,0,0,141.21,AMD Processor,1000.0,128.0,0.0,0.0,Intel,Others/No OS/Linux,64510.28
Lenovo,Gaming,8,3.55,0,0,156.23,Other Intel Processor,1000.0,0.0,0.0,0.0,Nvidia,Others/No OS/Linux,74634.96
Dell,Ultrabook,32,0.91,1,0,163.18,Other Processor,1000.0,0.0,0.0,0.0,Nvidia,Windows,144018.07
Lenovo,Ultrabook,8,1.09,0,0,112.74,AMD Processor,0.0,1000.0,0.0,0.0,Intel,Windows,121548.96
Asus,Gaming,2,2.62,0,0,158.48,Other Processor,0.0,512.0,0.0,0.0,Nvidia,Windows,103860.53
HP,Notebook,64,1.85,0,0,119.72,Other Intel Processor,0.0,512.0,0.0,0.0,Intel,Others/No OS/Linux,234284.89
Dell,Gaming,32,3.09,1,0,183.58,Other Intel Processor,0.0,0.0,0.0,32.0,AMD,Others/No OS/Linux,134453.89
HP,Netbook,4,1.08,0,0,116.08,AMD Processor,0.0,256.0,0.0,0.0,Intel,Mac,64076.31
Dell,Notebook,6,1.97,1,1,119.72,Other Intel Processor,1000.0,128.0,0.0,0.0,AMD,Windows,71581.12
HP,Ultrabook,4,1.33,0,1,234.98,Intel Core i5,1000.0,0.0,0.0,0.0,Intel,Windows,76883.37
Xiaomi,Gaming,4,3.74,0,1,220.84,Other Intel Processor,0.0,0.0,0.0,32.0,Nvidia,Windows,82958.94
Huawei,Notebook,4,2.2,0,0,127.34,AMD Processor,0.0,256.0,0.0,0.0,Nvidia,Windows,92226.07
Apple,Ultrabook,12,1.19,0,1,389.9,Other Intel Processor,500.0,0.0,0.0,0.0,Nvidia,Windows,116134.19
MSI,Notebook,12,2.61,0,0,97.94,Other Intel Processor,0.0,256.0,0.0,0.0,Intel,Windows,81180.25
Dell,Notebook,4,2.34,0,1,190.73,Other Intel Processor,500.0,0.0,0.0,0.0,Nvidia,Windows,74608.77
Microsoft,Ultrabook,16,1.43,0,0,100.45,AMD Processor,500.0,0.0,0.0,0.0,Nvidia,Windows,94637.38
Dell,Notebook,4,1.67,0,0,119.72,AMD Processor,1000.0,128.0,0.0,0.0,Nvidia,Others/No OS/Linux,82608.22
Xiaomi,Notebook,4,2.43,0,1,314.7,Intel Core i7,500.0,0.0,0.0,0.0,Nvidia,Windows,115789.47
Apple,2 in 1 Convertible,4,2.36,0,0,155.16,AMD Processor,500.0,0.0,0.0,0.0,Intel,Windows,43001.5
Xiaomi,Notebook,2,2.25,1,0,129.58,Intel Core i3,0.0,512.0,0.0,0.0,Nvidia,Windows,109290.97
HP,Ultrabook,4,1.41,0,0,99.77,AMD Processor,500.0,0.0,0.0,0.0,AMD,Windows,43904.72
Acer,Notebook,12,1.32,0,0,218.11,Other Intel Processor,1000.0,128.0,0.0,0.0,Intel,Others/No OS/Linux,92844.54
HP,Notebook,8,1.34,1,0,137.68,Other Intel Processor,0.0,256.0,0.0,0.0,Intel,Windows,79635.18
Asus,Notebook,8,2.14,0,0,130.59,Intel Core i7,500.0,0.0,0.0,0.0,Intel,Windows,80123.55
Dell,Notebook,32,1.32,0,0,125.79,Other Intel Processor,2000.0,0.0,0.0,0.0,Intel,Windows,115142.14
HP,Notebook,4,2.59,0,0,119.2,AMD Processor,0.0,512.0,0.0,0.0,Nvidia,Windows,105056.12
Apple,Gaming,4,3.69,0,0,157.35,Other Intel Processor,0.0,256.0,0.0,0.0,Nvidia,Windows,86851.07
HP,Notebook,32,2.0,0,0,169.45,Intel Core i3,0.0,512.0,0.0,0.0,Intel,Windows,163674.87
Dell,Notebook,32,1.66,0,0,127.41,Other Intel Processor,500.0,0.0,0.0,0.0,Intel,Windows,111082.04
Dell,2 in 1 Convertible,16,1.45,1,1,200.84,Intel Core i3,0.0,0.0,0.0,32.0,Intel,Windows,94873.78
Microsoft,Gaming,4,4.29,1,1,143.05,AMD Processor,1000.0,256.0,0.0,0.0,Intel,Windows,72443.74
Apple,Notebook,16,1.42,0,0,194.95,Other Intel Processor,0.0,512.0,0.0,0.0,Intel,Windows,113054.18
MSI,Gaming,8,2.52,0,0,98.16,Other Intel Processor,1000.0,0.0,0.0,0.0,Nvidia,Others/No OS/Linux,73407.63
HP,Notebook,12,2.54,0,1,208.31,Other Intel Processor,1000.0,128.0,0.0,0.0,Nvidia,Mac,107801.66
Acer,Notebook,4,1.75,0,1,157.35,AMD Processor,1000.0,256.0,0.0,0.0,Nvidia,Windows,98781.51
Dell,Notebook,16,1.88,0,1,179.1,Intel Core i7,500.0,0.0,0.0,0.0,AMD,Mac,108659.96
Asus,2 in 1 Convertible,8,1.93,0,0,162.46,Other Intel Processor,0.0,512.0,0.0,0.0,AMD,Others/No OS/Linux,113155.08
Asus,Notebook,6,2.73,0,1,127.34,Intel Core i3,0.0,256.0,0.0,0.0,Nvidia,Windows,96575.42
Lenovo,Workstation,8,2.45,0,1,183.58,AMD Processor,0.0,512.0,0.0,0.0,AMD,Windows,113651.62
Mediacom,Notebook,4,1.28,0,1,183.58,Intel Core i5,1000.0,256.0,0.0,0.0,Intel,Others/No OS/Linux,90509.06
Dell,Notebook,4,2.45,0,1,259.93,AMD Processor,0.0,128.0,0.0,0.0,Intel,Windows,77801.13
Vaio,Netbook,4,1.43,1,1,169.45,Other Intel Processor,500.0,0.0,0.0,0.0,AMD,Windows,68803.51
Acer,Ultrabook,4,1.28,0,1,286.09,Other Intel Processor,0.0,512.0,0.0,0.0,Nvidia,Others/No OS/Linux,129154.8
Xiaomi,2 in 1 Convertible,32,2.47,0,0,92.29,AMD Processor,1000.0,256.0,0.0,0.0,Nvidia,Mac,147214.95
Asus,Notebook,16,1.78,0,0,143.05,Other Intel Processor,0.0,256.0,0.0,0.0,Intel,Windows,92435.75
Google,Notebook,8,2.45,0,0,101.76,Other Intel Processor,0.0,128.0,0.0,0.0,Intel,Others/No OS/Linux,56915.14
Dell,Ultrabook,8,1.55,0,0,90.58,Other Processor,0.0,128.0,0.0,0.0,Intel,Windows,60094.89
Lenovo,2 in 1 Convertible,8,2.11,0,0,104.47,Intel Core i3,2000.0,0.0,0.0,0.0,Nvidia,Windows,77700.67
Lenovo,Notebook,8,2.53,0,0,137.68,Intel Core i3,500.0,0.0,0.0,0.0,AMD,Mac,68431.26
MSI,Gaming,8,2.2,0,0,143.05,Other Intel Processor,0.0,256.0,0.0,0.0,Intel,Windows,72381.08
Microsoft,Gaming,8,3.03,0,0,111.14,Intel Core i3,0.0,512.0,0.0,0.0,Intel,Windows,90981.59
Huawei,2 in 1 Convertible,8,2.56,0,0,111.14,Intel Core i5,1000.0,256.0,0.0,0.0,Intel,Others/No OS/Linux,89176.74
Dell,2 in 1 Convertible,4,1.93,0,1,241.51,AMD Processor,0.0,128.0,0.0,0.0,Nvidia,Windows,98000.33
Asus,Notebook,4,2.04,0,0,176.23,AMD Processor,0.0,512.0,0.0,0.0,Intel,Windows,89767.41
MSI,Notebook,4,1.46,0,0,119.2,Other Processor,32.0,0.0,0.0,0.0,Intel,Windows,39898.28
Asus,Ultrabook,4,1.16,1,1,169.46,Other Intel Processor,500.0,0.0,0.0,0.0,Intel,Others/No OS/Linux,56009.04
Samsung,Notebook,4,2.29,0,0,97.94,Intel Core i7,1000.0,0.0,0.0,0.0,Nvidia,Windows,82209.73
Acer,Ultrabook,32,1.52,0,0,101.76,AMD Processor,1000.0,128.0,0.0,0.0,Nvidia,Windows,145226.17
Acer,2 in 1 Convertible,8,2.55,0,1,129.58,Other Intel Processor,0.0,1000.0,0.0,0.0,Nvidia,Windows,165777.93
MSI,Notebook,16,1.98,0,0,112.74,Other Intel Processor,0.0,128.0,0.0,0.0,Nvidia,Windows,105679.36
Dell,Notebook,24,1.7,0,0,112.74,Intel Core i3,1000.0,128.0,0.0,0.0,AMD,Windows,107319.93
Dell,Ultrabook,4,1.15,0,0,155.16,Intel Core i7,0.0,512.0,0.0,0.0,AMD,Windows,127270.05
Dell,Ultrabook,8,1.47,0,1,143.05,Intel Core i7,1000.0,128.0,0.0,0.0,Intel,Others/No OS/Linux,93535.83
HP,Gaming,8,4.02,0,1,157.35,AMD Processor,500.0,0.0,0.0,0.0,Nvidia,Windows,77827.28
Acer,Gaming,32,2.5,1,1,156.23,AMD Processor,0.0,0.0,0.0,32.0,Intel,Windows,123038.36
Asus,Notebook,6,1.43,0,0,131.13,Other Intel Processor,1000.0,0.0,0.0,0.0,AMD,Windows,61860.03
Lenovo,Notebook,8,2.72,0,0,189.91,AMD Processor,0.0,512.0,0.0,0.0,Nvidia,Windows,134552.16
Acer,Notebook,8,2.1,0,0,137.68,Other Intel Processor,0.0,512.0,0.0,0.0,AMD,Windows,99841.04
Acer,Ultrabook,16,1.33,0,0,165.63,Other Intel Processor,0.0,0.0,0.0,64.0,AMD,Others/No OS/Linux,93425.8
HP,Notebook,8,1.31,1,1,169.46,Intel Core i3,0.0,512.0,0.0,0.0,Intel,Windows,115982.63
HP,Ultrabook,8,1.47,0,0,117.83,Other Intel Processor,500.0,0.0,0.0,0.0,Intel,Windows,50526.33
Dell,Notebook,24,2.69,0,0,158.25,Intel Core i3,500.0,0.0,0.0,0.0,Nvidia,Windows,120912.43
HP,Notebook,4,2.06,0,0,116.08,AMD Processor,500.0,0.0,0.0,0.0,AMD,Others/No OS/Linux,47688.05
Dell,Notebook,8,1.8,0,1,141.21,Intel Core i7,1000.0,0.0,0.0,0.0,Nvidia,Windows,105127.89
Fujitsu,Notebook,4,1.44,0,0,108.85,AMD Processor,0.0,128.0,0.0,0.0,Intel,Windows,51679.05
Dell,Ultrabook,24,1.19,0,1,251.57,Other Intel Processor,0.0,256.0,0.0,0.0,Nvidia,Windows,161776.65
Dell,Notebook,4,2.22,0,0,127.41,Intel Core i3,0.0,128.0,0.0,0.0,Intel,Windows,58760.12
HP,Notebook,32,1.51,0,0,130.59,Intel Core i7,500.0,0.0,0.0,0.0,Nvidia,Windows,156420.32
Huawei,Notebook,64,2.78,0,0,156.23,AMD Processor,1000.0,256.0,0.0,0.0,Intel,Windows,208610.97
Asus,Workstation,8,3.06,0,0,146.86,Intel Core i3,1000.0,256.0,0.0,0.0,AMD,Others/No OS/Linux,86936.98
Lenovo,2 in 1 Convertible,8,1.42,0,0,138.68,AMD Processor,1000.0,0.0,0.0,0.0,AMD,Mac,68689.29
Huawei,Ultrabook,4,1.38,0,0,85.17,Intel Core i5,32.0,0.0,0.0,0.0,Intel,Windows,50151.49
Asus,Notebook,12,1.89,0,0,119.72,Other Intel Processor,1000.0,0.0,0.0,0.0,Intel,Windows,62843.03
MSI,2 in 1 Convertible,8,1.73,0,0,112.74,Intel Core i7,500.0,0.0,0.0,0.0,Intel,Windows,73422.56
Apple,Notebook,8,2.16,0,0,127.41,Other Processor,0.0,128.0,0.0,0.0,Intel,Windows,70946.42
Apple,Gaming,16,3.91,0,1,183.58,Intel Core i7,1000.0,0.0,0.0,0.0,Nvidia,Windows,131028.27
Acer,Gaming,6,3.55,0,1,119.72,Intel Core i3,0.0,512.0,0.0,0.0,Nvidia,Windows,113909.56
Acer,Notebook,8,2.19,0,0,143.05,AMD Processor,2000.0,0.0,0.0,0.0,AMD,Windows,66475.01
Acer,Ultrabook,16,1.4,1,0,146.86,Intel Core i7,0.0,0.0,0.0,64.0,Nvidia,Windows,125373.94
Dell,Notebook,24,2.72,0,0,189.91,Intel Core i7,0.0,256.0,0.0,0.0,Intel,Windows,148732.9
HP,2 in 1 Convertible,16,2.25,0,1,314.7,Other Intel Processor,2000.0,0.0,0.0,0.0,Intel,Windows,102597.5
Lenovo,Notebook,8,1.28,0,1,119.72,Intel Core i5,0.0,256.0,0.0,0.0,Nvidia,Windows,112467.43
Microsoft,Netbook,16,1.01,0,0,218.11,Intel Core i7,0.0,256.0,0.0,0.0,AMD,Windows,133231.63
Acer,Notebook,8,2.56,1,0,176.23,Other Processor,0.0,256.0,0.0,0.0,Intel,Windows,89562.52
Lenovo,Notebook,8,2.5,0,0,117.83,Intel Core i7,1000.0,0.0,0.0,0.0,AMD,Windows,93438.79
Acer,Ultrabook,8,1.54,1,0,156.23,AMD Processor,0.0,512.0,0.0,0.0,Intel,Windows,105420.67
Asus,Gaming,8,4.69,1,0,176.23,Other Intel Processor,0.0,256.0,0.0,0.0,Intel,Windows,82351.46
HP,2 in 1 Convertible,8,2.24,1,1,127.34,Other Processor,0.0,0.0,0.0,32.0,Intel,Mac,62224.71
Dell,Notebook,8,1.62,1,1,176.06,Other Intel Processor,0.0,256.0,0.0,0.0,Nvidia,Windows,102065.67
Asus,Notebook,4,1.6,0,1,156.23,Intel Core i7,1000.0,128.0,0.0,0.0,Intel,Mac,87113.35
Google,Notebook,8,2.75,0,0,101.76,Other Intel Processor,500.0,0.0,0.0,0.0,Nvidia,Others/No OS/Linux,76132.03
HP,Notebook,4,2.75,0,0,135.98,Intel Core i3,1000.0,512.0,0.0,0.0,Nvidia,Windows,113669.31
Toshiba,Notebook,8,1.32,0,0,127.41,AMD Processor,0.0,512.0,0.0,0.0,AMD,Windows,101371.89
HP,Ultrabook,16,1.17,0,1,226.98,Intel Core i7,1000.0,0.0,0.0,0.0,Nvidia,Windows,135145.32
HP,Notebook,4,2.71,0,0,168.13,Intel Core i7,0.0,512.0,0.0,0.0,Nvidia,Windows,131370.48
Dell,Notebook,8,1.3,1,1,218.11,Intel Core i5,0.0,512.0,0.0,0.0,Intel,Others/No OS/Linux,129941.31
Acer,Gaming,16,2.86,0,0,137.68,AMD Processor,0.0,256.0,0.0,0.0,Intel,Others/No OS/Linux,92247.8
Acer,Workstation,4,2.45,0,1,165.63,AMD Processor,0.0,512.0,0.0,0.0,Nvidia,Others/No OS/Linux,127798.9
MSI,Notebook,4,2.48,0,0,158.48,Other Intel Processor,0.0,512.0,0.0,0.0,AMD,Windows,99651.91
Asus,Notebook,4,1.66,0,1,220.84,AMD Processor,2000.0,0.0,0.0,0.0,Intel,Windows,56462.39
